match_id,date,team_id,team_name,prom_ultimos_5_shots_on_target,prom_ultimos_5_chances_created,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_saves,prom_ultimos_5_diferencia_duelos,prom_ultimos_5_diferencia_recuperaciones_perdidas,prom_ultimos_5_precision_pases
m_3JpYQD,2026-08-09,t_1g5yTJ,Gimnasia Mendoza,4.6,9.6,282.4,344.0,29.6,55.6,15.4,11.4,15.4,56.0,16.2,14.6,50.8,28.0,2.6,9.2,20.2,10.4,17.6,7.0,10.6,3.8,-40.6,40.4,0.8209302325581396
m_15Akee,2026-08-18,t_1g5yTJ,Gimnasia Mendoza,4.2,9.0,312.4,381.6,30.6,57.8,15.6,11.2,17.4,55.0,18.6,16.2,52.4,27.2,2.0,8.2,20.6,10.6,18.0,7.2,10.8,4.0,-37.6,41.8,0.8186582809224319
m_4FtNTS,2026-08-22,t_1g5yTJ,Gimnasia Mendoza,4.8,10.0,348.2,416.4,29.8,56.4,15.6,11.8,17.4,53.8,19.2,17.8,56.2,25.2,2.6,8.2,19.6,10.2,18.4,7.6,10.8,4.2,-36.4,46.0,0.8362151777137368
m_14q45G,2026-08-30,t_1g5yTJ,Gimnasia Mendoza,4.4,8.8,313.0,387.8,22.0,49.2,12.6,14.2,19.0,57.0,21.4,17.8,57.0,27.6,3.4,6.8,20.8,11.6,19.4,8.2,11.2,4.2,-38.0,45.4,0.8071170706549768
m_4BLbJI,2026-09-05,t_1g5yTJ,Gimnasia Mendoza,4.6,8.0,291.2,367.8,21.8,47.8,12.0,13.4,18.0,52.6,19.6,19.2,57.2,26.4,3.6,6.4,19.0,10.6,17.4,7.6,9.8,4.2,-34.6,46.6,0.7917346383904296
m_0v5efb,2026-09-11,t_1g5yTJ,Gimnasia Mendoza,4.6,8.4,306.8,389.4,25.6,49.8,14.2,14.0,18.4,50.6,18.4,16.4,56.2,23.2,3.6,7.8,18.4,11.2,16.2,7.8,8.4,4.2,-32.2,45.0,0.7878787878787878
m_0pr0Dr,2026-01-25,t_1rEb7t,Rosario Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_0GrdJU,2026-01-28,t_1rEb7t,Rosario Central,8.0,9.0,312.0,388.0,39.0,74.0,23.0,21.0,18.0,40.0,14.0,26.0,52.0,23.0,3.0,5.0,21.0,9.0,19.0,8.0,11.0,5.0,-22.0,43.0,0.8041237113402062
m_4aRjxN,2026-02-02,t_1rEb7t,Rosario Central,5.5,7.0,210.5,287.0,26.5,61.5,15.0,13.0,14.0,44.0,12.0,23.5,46.0,29.0,4.5,5.5,19.0,7.0,14.5,5.5,9.0,5.5,-30.0,39.0,0.7334494773519163
m_0WCpY7,2026-02-07,t_1rEb7t,Rosario Central,4.666666666666667,7.333333333333333,199.66666666666666,276.3333333333333,26.0,58.0,15.333333333333334,13.0,15.0,43.666666666666664,13.666666666666666,24.0,45.0,27.333333333333332,5.0,6.666666666666667,18.0,6.666666666666667,14.666666666666666,6.333333333333333,8.333333333333334,5.0,-28.666666666666668,38.333333333333336,0.7225572979493365
m_2HMWiS,2026-02-16,t_1rEb7t,Rosario Central,4.5,7.5,257.0,329.5,27.75,58.0,15.25,13.0,16.25,46.5,14.5,22.75,48.5,30.75,4.75,7.0,20.75,7.5,16.5,6.5,10.0,4.5,-30.25,41.0,0.779969650986343
m_2M8Y8t,2026-02-21,t_1rEb7t,Rosario Central,5.0,9.0,296.8,372.2,29.6,59.6,18.0,14.8,18.6,47.2,16.6,22.6,51.4,28.2,3.8,7.0,19.2,7.4,17.6,7.6,10.0,4.2,-28.6,44.0,0.7974207415368082
m_1j8XKc,2026-02-25,t_1rEb7t,Rosario Central,4.2,9.2,315.4,394.0,27.6,58.8,21.8,14.2,18.6,49.8,17.8,22.0,51.2,27.0,3.8,6.8,18.6,8.2,16.8,7.2,9.6,3.8,-31.2,43.0,0.8005076142131979
m_2sHWPe,2026-03-01,t_1rEb7t,Rosario Central,4.0,9.6,371.6,448.8,29.6,57.8,23.8,15.0,20.8,55.4,20.4,20.2,53.6,28.4,3.2,8.4,18.8,9.8,19.6,8.0,11.6,3.6,-34.6,43.8,0.8279857397504456
m_1WKjOD,2026-03-11,t_1rEb7t,Rosario Central,4.6,9.6,402.0,481.6,31.0,60.0,26.8,15.0,21.0,56.4,20.8,18.4,55.0,28.6,3.0,7.8,19.8,9.6,19.8,7.4,12.4,3.0,-35.4,45.4,0.834717607973422
m_0FP8kh,2026-03-15,t_1rEb7t,Rosario Central,4.6,9.2,368.8,452.0,28.4,56.8,27.0,14.4,20.4,54.6,19.6,19.4,54.8,27.8,2.8,7.4,19.2,8.8,19.0,8.0,11.0,2.8,-34.2,46.0,0.815929203539823
m_3SxiDH,2026-03-23,t_1rEb7t,Rosario Central,4.4,9.2,379.2,462.0,28.8,57.4,26.4,14.6,20.4,53.8,20.0,18.0,52.0,26.8,3.2,7.2,18.0,9.4,19.8,8.0,11.8,2.4,-33.4,42.6,0.8207792207792208
m_0QgN6d,2026-04-05,t_1rEb7t,Rosario Central,4.2,9.4,392.0,469.4,28.4,53.4,22.0,15.4,20.4,51.6,18.2,17.6,51.0,26.8,2.6,7.2,18.0,8.0,21.2,9.2,12.0,2.2,-31.2,43.0,0.8351086493395824
m_19wJgg,2026-04-12,t_1rEb7t,Rosario Central,5.4,10.2,390.8,470.0,29.8,56.4,23.6,16.4,20.4,45.4,16.6,17.2,48.6,23.4,2.8,6.0,17.0,7.2,20.2,10.4,9.8,1.8,-25.0,41.4,0.8314893617021276
m_2AINHd,2026-04-19,t_1rEb7t,Rosario Central,4.4,9.6,404.6,477.6,28.2,55.0,19.6,16.6,21.2,43.4,15.2,18.6,47.8,23.4,2.2,5.2,16.2,7.6,21.6,12.0,9.6,2.6,-22.2,40.2,0.8471524288107203
m_4KqHL3,2026-04-24,t_1rEb7t,Rosario Central,4.8,11.4,436.8,510.6,32.8,58.8,20.8,19.4,23.0,42.6,17.6,17.4,47.6,20.8,1.6,4.6,14.8,8.2,22.2,11.8,10.4,2.2,-19.6,39.4,0.8554641598119859
m_0fdjQP,2026-05-03,t_1rEb7t,Rosario Central,4.4,10.4,404.0,475.6,30.4,54.4,19.2,16.6,19.8,42.8,15.6,18.4,48.6,24.4,1.6,4.0,16.4,7.2,20.8,10.6,10.2,2.2,-23.0,41.4,0.8494533221194281
m_2dZtBq,2026-05-10,t_1rEb7t,Rosario Central,4.8,10.2,353.6,422.4,28.8,53.0,18.0,13.6,20.4,44.6,17.0,18.6,48.4,30.6,3.0,4.4,17.6,8.6,19.6,10.0,9.6,2.4,-24.2,39.8,0.8371212121212122
m_4SVLwu,2026-05-13,t_1rEb7t,Rosario Central,4.4,10.0,346.6,418.2,28.6,52.6,15.8,13.8,21.4,46.2,17.6,20.8,50.8,30.6,2.2,3.8,18.2,9.2,22.4,10.6,11.8,2.4,-24.8,41.6,0.8287900526064084
m_211adJ,2026-05-16,t_1rEb7t,Rosario Central,6.2,11.8,360.4,445.0,31.6,60.0,20.2,13.2,19.4,49.0,17.6,18.0,53.6,30.0,2.6,4.2,17.8,9.8,21.6,9.0,12.6,1.6,-29.6,43.8,0.8098876404494382
m_3h9ajC,2026-07-23,t_1rEb7t,Rosario Central,5.2,9.6,322.6,405.8,25.4,57.4,18.0,10.2,17.6,49.8,16.0,18.2,49.4,30.4,2.6,4.8,17.6,9.8,20.8,8.8,12.0,2.0,-32.2,39.6,0.7949728930507639
m_1YnVax,2026-07-29,t_1rEb7t,Rosario Central,5.0,9.0,329.8,413.4,23.0,57.4,18.4,12.0,18.6,50.2,15.2,17.8,48.4,26.6,2.8,6.6,18.6,10.6,20.6,8.8,11.8,2.4,-31.6,37.8,0.7977745524915336
m_4JNnXO,2026-08-02,t_1rEb7t,Rosario Central,4.2,7.8,362.4,447.2,24.2,58.4,19.0,13.6,17.6,50.4,14.0,17.2,48.8,20.6,1.6,6.6,16.0,9.4,22.4,8.2,14.2,2.2,-32.8,39.4,0.8103756708407871
m_4HTpja,2026-08-07,t_1rEb7t,Rosario Central,3.6,7.2,318.8,400.2,21.0,60.4,18.0,11.6,14.4,50.6,15.6,17.0,47.6,23.0,2.2,6.8,16.4,7.4,19.0,5.4,13.6,2.6,-36.2,40.2,0.7966016991504248
m_48fWBj,2026-08-17,t_1rEb7t,Rosario Central,2.4,7.8,327.0,404.0,24.4,56.8,20.6,15.8,16.8,49.8,16.6,19.4,49.0,22.4,1.4,8.4,18.2,7.2,20.6,7.0,13.6,3.2,-33.0,41.8,0.8094059405940595
m_2LhyO1,2026-08-25,t_1rEb7t,Rosario Central,2.8,8.0,386.6,466.0,27.0,59.8,20.0,17.0,17.0,52.2,16.8,19.6,56.8,24.8,2.4,8.8,19.0,8.6,21.6,6.8,14.8,3.8,-35.2,48.2,0.8296137339055794
m_4bNncf,2026-08-29,t_1rEb7t,Rosario Central,4.4,10.2,405.6,486.4,32.6,66.2,21.6,16.6,17.2,54.2,17.8,18.0,59.6,25.6,2.2,8.2,18.8,9.0,22.2,7.0,15.2,3.4,-37.0,50.6,0.8338815789473685
m_0Ksq5j,2026-09-06,t_1rEb7t,Rosario Central,5.6,11.8,427.2,517.6,32.4,70.8,24.8,16.8,18.0,54.0,17.0,17.4,62.2,26.6,2.4,8.0,19.0,10.2,22.0,8.6,13.4,3.4,-36.0,52.0,0.8253477588871716
m_2UjMTH,2026-09-13,t_1rEb7t,Rosario Central,5.4,12.0,449.6,534.6,35.6,70.4,26.8,18.2,20.2,55.6,15.4,16.0,62.4,23.4,2.0,7.4,19.2,12.4,22.6,9.4,13.2,2.6,-35.4,50.0,0.8410026187803965
m_0pr0Dr,2026-01-25,t_2Ba0sx,Belgrano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_4XI4Tz,2026-01-29,t_2Ba0sx,Belgrano,6.0,10.0,307.0,379.0,23.0,44.0,12.0,11.0,20.0,49.0,20.0,17.0,46.0,28.0,1.0,8.0,19.0,8.0,12.0,5.0,7.0,7.0,-29.0,38.0,0.8100263852242744
m_0ks99k,2026-02-03,t_2Ba0sx,Belgrano,3.5,9.5,331.0,421.5,34.5,63.5,25.5,11.5,18.5,46.0,18.5,18.5,48.0,25.0,1.0,6.0,18.5,6.5,17.0,6.0,11.0,4.5,-27.5,41.5,0.7852906287069988
m_2MVqzf,2026-02-08,t_2Ba0sx,Belgrano,4.0,10.0,315.3333333333333,410.0,32.666666666666664,62.333333333333336,22.666666666666668,14.0,21.0,46.0,22.0,19.333333333333332,57.0,27.333333333333332,1.3333333333333333,6.333333333333333,18.0,5.0,18.333333333333332,6.0,12.333333333333334,5.0,-25.0,52.0,0.7691056910569106
m_4RVX9V,2026-02-15,t_2Ba0sx,Belgrano,4.75,10.5,348.25,438.0,34.75,64.5,23.5,13.5,20.0,46.25,20.5,18.75,52.75,24.75,1.75,6.25,16.75,5.5,18.5,6.0,12.5,4.25,-26.25,47.25,0.7950913242009132
m_16ojkM,2026-02-20,t_2Ba0sx,Belgrano,4.4,10.0,336.2,419.8,31.2,59.8,22.6,14.0,21.2,46.0,19.6,18.0,52.6,30.4,1.8,6.6,15.8,5.6,19.2,7.4,11.8,4.0,-24.8,47.0,0.8008575512148642
m_4GDLN6,2026-02-25,t_2Ba0sx,Belgrano,3.8,10.4,326.4,410.6,31.8,62.2,22.2,14.0,18.8,43.0,19.4,18.0,51.8,30.6,1.8,6.0,14.6,5.0,19.4,7.0,12.4,3.0,-24.2,46.8,0.7949342425718461
m_2obGmX,2026-03-03,t_2Ba0sx,Belgrano,4.4,10.2,313.4,391.8,29.2,56.8,16.0,14.0,19.6,44.6,19.6,17.4,52.6,29.8,2.2,6.0,14.0,4.8,21.2,6.8,14.4,2.8,-25.0,47.8,0.7998979070954568
m_3oaL0D,2026-03-12,t_2Ba0sx,Belgrano,3.8,9.2,316.6,387.0,29.0,55.6,15.0,11.2,18.2,46.6,15.8,16.2,47.6,26.4,2.8,6.4,14.2,5.6,24.0,8.4,15.6,2.4,-28.4,42.0,0.8180878552971577
m_3W9CKi,2026-03-15,t_2Ba0sx,Belgrano,2.6,7.8,276.2,352.6,25.0,56.6,12.6,10.0,20.4,50.2,17.8,15.8,51.8,30.6,3.0,6.2,14.8,5.2,25.4,9.0,16.4,2.4,-29.8,46.6,0.7833238797504254
m_3rFQnJ,2026-03-22,t_2Ba0sx,Belgrano,2.0,7.4,260.4,339.2,26.6,59.6,12.4,9.0,18.8,50.0,18.8,14.2,51.8,25.2,3.8,5.0,17.4,5.8,24.0,7.6,16.4,2.2,-31.2,46.0,0.7676886792452831
m_0X7bQS,2026-04-05,t_2Ba0sx,Belgrano,2.4,6.4,259.8,341.2,28.4,59.8,14.6,9.4,20.2,52.8,17.4,13.6,53.8,23.2,3.6,4.6,21.2,7.4,23.4,8.2,15.2,2.2,-32.6,46.4,0.761430246189918
m_4OXsD0,2026-04-11,t_2Ba0sx,Belgrano,2.2,6.2,238.6,317.2,26.4,55.4,16.0,8.4,20.0,51.8,17.2,13.2,51.0,23.2,3.8,5.0,22.0,9.0,20.8,8.4,12.4,2.4,-31.8,42.0,0.7522068095838588
m_0HO7em,2026-04-20,t_2Ba0sx,Belgrano,2.0,7.4,258.2,333.8,28.6,59.4,16.8,9.0,20.4,52.2,18.2,12.6,49.0,24.4,3.0,4.8,22.2,10.6,18.0,7.6,10.4,2.2,-31.8,38.4,0.7735170760934691
m_3Xoqfp,2026-04-26,t_2Ba0sx,Belgrano,2.4,8.2,305.6,373.8,30.8,59.0,16.8,13.2,18.2,48.8,16.4,11.8,46.4,22.8,2.6,5.6,23.8,10.8,16.8,7.2,9.6,2.2,-30.6,35.6,0.817549491706795
m_2RNEop,2026-05-03,t_2Ba0sx,Belgrano,2.4,8.2,317.0,390.4,31.4,59.0,15.8,13.0,20.2,50.6,16.4,15.0,48.0,22.2,1.8,7.2,22.4,10.8,18.2,8.4,9.8,2.0,-30.4,37.2,0.8119877049180327
m_3c05ZH,2026-05-09,t_2Ba0sx,Belgrano,2.6,8.2,320.6,394.0,30.4,61.2,14.6,14.0,22.8,47.8,19.4,18.4,47.8,20.6,2.0,7.4,19.8,10.0,20.0,8.6,11.4,2.2,-25.0,37.8,0.8137055837563452
m_0yhLBE,2026-05-12,t_2Ba0sx,Belgrano,2.6,8.4,320.0,393.6,29.4,65.8,13.6,13.8,23.4,50.0,20.6,18.0,49.8,25.8,2.8,7.8,20.4,9.4,19.0,8.6,10.4,2.2,-26.6,40.4,0.8130081300813008
m_0JyeiC,2026-05-17,t_2Ba0sx,Belgrano,4.0,8.2,304.0,384.8,28.0,64.2,14.6,15.6,23.8,46.6,21.8,21.0,53.2,28.0,2.6,8.2,19.8,7.4,19.4,8.8,10.6,2.4,-22.8,45.8,0.7900207900207901
m_25ZLbm,2026-05-24,t_2Ba0sx,Belgrano,4.0,7.4,266.8,358.0,27.2,67.0,15.4,14.2,25.8,53.6,24.2,25.2,58.0,30.8,2.4,8.4,21.4,9.8,18.6,8.4,10.2,3.4,-27.8,48.2,0.7452513966480447
m_3h9ajC,2026-07-23,t_2Ba0sx,Belgrano,5.2,8.0,248.6,335.2,25.8,66.0,16.6,14.4,22.6,55.8,23.0,24.8,56.6,32.0,2.4,8.0,23.6,10.4,17.8,7.2,10.6,3.6,-33.2,46.2,0.7416467780429594
m_1cKmol,2026-08-01,t_2Ba0sx,Belgrano,5.0,8.6,264.8,343.6,28.4,62.4,17.4,13.4,21.4,56.2,21.0,21.8,56.2,33.4,2.4,8.4,23.6,9.2,18.6,8.2,10.4,3.4,-34.8,47.0,0.770663562281723
m_147hOq,2026-08-06,t_2Ba0sx,Belgrano,4.8,7.8,284.0,361.4,27.4,60.0,17.4,15.2,20.2,54.4,19.6,22.6,57.2,28.0,0.8,7.8,22.6,9.0,19.6,8.0,11.6,3.6,-34.2,48.2,0.7858328721638074
m_2ckNSG,2026-08-10,t_2Ba0sx,Belgrano,4.4,7.2,298.6,374.2,26.6,58.0,16.4,13.8,20.2,58.6,19.2,20.2,56.8,27.2,1.6,7.8,22.2,10.0,19.4,7.8,11.6,3.8,-38.4,46.8,0.7979690005344735
m_2rJ3SG,2026-08-15,t_2Ba0sx,Belgrano,4.8,7.6,306.0,373.0,25.8,49.4,15.0,12.0,18.8,55.0,18.0,18.0,54.4,23.4,2.0,8.6,20.4,9.8,20.6,8.2,12.4,3.6,-36.2,44.6,0.8203753351206434
m_4Llsds,2026-08-23,t_2Ba0sx,Belgrano,4.2,7.6,334.4,405.0,28.2,55.2,15.2,11.8,21.6,51.2,19.6,17.0,55.2,23.2,2.0,8.4,18.2,9.4,20.8,9.6,11.2,3.6,-29.6,45.8,0.825679012345679
m_02m9E0,2026-08-30,t_2Ba0sx,Belgrano,4.4,8.6,360.0,444.2,34.6,65.4,21.0,13.4,20.8,51.2,18.2,17.2,57.6,20.8,2.2,8.4,18.4,10.2,19.8,9.2,10.6,3.4,-30.4,47.4,0.8104457451598379
m_1hvbqC,2026-09-04,t_2Ba0sx,Belgrano,4.6,8.8,391.4,482.8,41.6,68.0,23.4,11.6,21.0,51.4,17.6,16.2,56.6,21.0,3.6,8.2,18.2,11.8,18.6,9.2,9.4,3.2,-30.4,44.8,0.8106876553438277
m_0ZigWJ,2026-09-13,t_2Ba0sx,Belgrano,5.0,10.2,392.0,480.6,45.0,71.8,25.0,14.2,22.2,48.8,18.2,18.0,59.2,19.2,3.2,7.4,19.8,12.6,19.8,9.8,10.0,2.6,-26.6,46.6,0.8156471077819393
m_22Z8p0,2026-01-23,t_2M7cot,Central Córdoba de Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_2XR10W,2026-01-28,t_2M7cot,Central Córdoba de Santiago,4.0,13.0,443.0,468.0,31.0,66.0,42.0,13.0,18.0,57.0,14.0,9.0,46.0,13.0,1.0,7.0,24.0,10.0,23.0,9.0,14.0,3.0,-39.0,36.0,0.9465811965811965
m_4SzUty,2026-01-31,t_2M7cot,Central Córdoba de Santiago,3.0,7.5,304.0,350.5,19.5,62.0,26.5,12.0,17.0,58.0,14.0,13.0,46.0,23.0,2.5,8.0,22.0,7.5,16.5,7.0,9.5,4.0,-41.0,38.5,0.8673323823109843
m_0ofblh,2026-02-07,t_2M7cot,Central Córdoba de Santiago,3.0,6.0,278.6666666666667,334.0,18.666666666666668,58.666666666666664,24.333333333333332,11.333333333333334,20.0,61.333333333333336,16.666666666666668,16.0,45.666666666666664,27.0,3.3333333333333335,9.0,19.666666666666668,8.333333333333334,18.333333333333332,8.333333333333334,10.0,2.6666666666666665,-41.333333333333336,37.333333333333336,0.8343313373253493
m_3C7F2J,2026-02-16,t_2M7cot,Central Córdoba de Santiago,3.0,5.75,291.0,350.5,20.0,59.5,23.5,11.5,20.0,63.25,16.5,17.75,46.5,27.5,4.75,8.5,18.25,7.5,21.0,8.75,12.25,2.5,-43.25,39.0,0.8302425106990015
m_10l4Ew,2026-02-22,t_2M7cot,Central Córdoba de Santiago,2.4,5.6,279.4,341.2,19.4,57.2,22.0,11.0,18.2,60.0,14.6,19.0,44.2,26.2,4.4,8.0,19.6,6.6,20.8,9.2,11.6,2.0,-41.8,37.6,0.8188745603751465
m_42bvJB,2026-02-24,t_2M7cot,Central Córdoba de Santiago,1.8,4.6,237.6,306.0,19.0,55.0,16.8,12.0,17.2,61.8,14.2,20.0,45.0,30.4,5.0,8.0,18.2,7.4,18.8,8.4,10.4,2.0,-44.6,37.6,0.7764705882352941
m_2FKyoL,2026-02-28,t_2M7cot,Central Córdoba de Santiago,2.0,5.8,245.4,314.6,21.6,53.2,16.0,10.4,18.4,59.4,15.8,20.4,46.2,28.6,4.8,7.0,18.2,7.6,20.2,8.0,12.2,1.4,-41.0,38.6,0.7800381436745073
m_3FHq0X,2026-03-12,t_2M7cot,Central Córdoba de Santiago,1.8,6.2,223.2,290.0,20.8,48.0,13.6,9.0,16.6,56.6,14.8,22.2,45.6,33.8,5.8,6.2,19.4,7.2,18.0,6.4,11.6,2.2,-40.0,38.4,0.7696551724137931
m_1JvU76,2026-03-18,t_2M7cot,Central Córdoba de Santiago,2.2,6.0,210.8,274.2,20.6,43.6,12.0,9.4,17.0,50.6,15.6,20.2,44.8,34.0,4.2,6.2,20.4,8.0,14.8,6.0,8.8,2.8,-33.6,36.8,0.7687819110138585
m_0d5xg9,2026-03-23,t_2M7cot,Central Córdoba de Santiago,2.6,5.6,217.0,283.0,20.6,43.6,11.6,8.8,19.2,52.2,18.4,18.6,48.0,45.2,4.4,6.8,19.6,9.0,14.2,5.6,8.6,3.6,-33.0,39.0,0.7667844522968198
m_0S9hu2,2026-04-05,t_2M7cot,Central Córdoba de Santiago,2.6,4.4,220.6,291.6,16.4,39.0,11.4,7.6,19.2,48.4,19.4,18.8,46.8,44.6,5.0,7.0,19.6,7.0,13.6,5.4,8.2,4.4,-29.2,39.8,0.7565157750342936
m_2wfcAu,2026-04-14,t_2M7cot,Central Córdoba de Santiago,2.4,3.6,222.8,297.8,15.4,39.6,12.8,8.4,18.0,49.8,18.4,18.6,46.2,42.4,5.2,8.2,18.2,8.0,13.6,6.2,7.4,4.0,-31.8,38.2,0.748153122901276
m_3YFLQO,2026-04-20,t_2M7cot,Central Córdoba de Santiago,2.4,3.6,240.8,323.4,17.8,46.2,15.2,10.4,20.8,55.2,20.4,16.2,50.6,36.0,4.0,8.2,19.4,10.0,18.8,8.6,10.2,4.6,-34.4,40.6,0.7445887445887446
m_3JTbLz,2026-04-24,t_2M7cot,Central Córdoba de Santiago,2.2,3.6,215.2,299.2,16.0,46.0,14.6,9.2,19.8,57.2,20.4,18.0,49.8,40.2,4.4,8.2,20.8,9.2,20.0,8.2,11.8,4.6,-37.4,40.6,0.7192513368983957
m_3crdvk,2026-05-02,t_2M7cot,Central Córdoba de Santiago,2.4,4.2,205.6,291.4,15.4,46.0,14.0,10.4,19.0,56.8,20.8,19.8,52.2,30.4,4.0,8.2,19.8,9.0,18.4,7.2,11.2,4.8,-37.8,43.2,0.7055593685655457
m_3B1MqQ,2026-07-24,t_2M7cot,Central Córdoba de Santiago,3.0,5.2,193.8,281.0,19.0,51.2,14.0,9.4,19.8,61.4,20.2,21.4,53.0,29.2,2.6,10.2,20.0,9.0,20.4,8.0,12.4,4.6,-41.6,44.0,0.6896797153024911
m_4Qe3bh,2026-07-31,t_2M7cot,Central Córdoba de Santiago,3.2,5.4,196.8,281.8,22.0,51.8,14.8,11.2,22.2,59.8,21.4,21.2,55.4,33.0,4.0,10.0,22.0,8.0,20.6,9.0,11.6,4.8,-37.6,47.4,0.6983676366217175
m_3lE8VM,2026-08-04,t_2M7cot,Central Córdoba de Santiago,3.0,5.4,239.8,324.4,24.0,55.2,14.0,12.6,18.6,54.2,19.2,19.6,54.2,30.0,3.6,10.0,20.2,6.2,15.8,7.0,8.8,3.6,-35.6,48.0,0.7392108508014796
m_23LFB9,2026-08-11,t_2M7cot,Central Córdoba de Santiago,3.6,6.6,255.8,341.0,25.8,58.4,14.4,14.6,20.6,57.4,18.4,20.8,56.2,27.2,3.8,10.4,19.6,7.6,16.4,8.8,7.6,2.8,-36.8,48.6,0.7501466275659824
m_4XvVEn,2026-08-16,t_2M7cot,Central Córdoba de Santiago,3.8,6.8,256.6,337.2,26.2,57.8,15.8,14.4,20.2,56.8,17.2,20.0,53.0,33.0,4.8,10.6,21.6,8.2,16.6,8.8,7.8,3.2,-36.6,44.8,0.7609727164887308
m_2k3hTY,2026-08-24,t_2M7cot,Central Córdoba de Santiago,3.0,6.6,291.0,369.4,27.8,59.6,16.4,15.0,22.0,57.2,18.0,18.4,53.8,31.0,5.0,9.0,21.6,9.0,18.6,10.0,8.6,3.0,-35.2,44.8,0.7877639415268002
m_38lyOU,2026-08-30,t_2M7cot,Central Córdoba de Santiago,2.8,6.6,324.2,404.2,26.8,62.6,18.4,13.4,19.8,59.0,16.8,19.2,52.6,31.0,3.2,8.4,21.6,9.2,19.4,9.2,10.2,2.8,-39.2,43.4,0.802078179119248
m_1W1wwo,2026-09-06,t_2M7cot,Central Córdoba de Santiago,3.4,7.8,295.4,369.6,24.8,57.0,18.4,10.8,19.8,56.2,16.4,21.4,50.6,32.6,4.6,7.8,20.8,8.4,20.2,9.8,10.4,3.6,-36.4,42.2,0.7992424242424242
m_2HZGss,2026-09-12,t_2M7cot,Central Córdoba de Santiago,3.0,9.8,313.6,390.8,29.6,54.2,22.6,9.6,18.2,53.4,16.8,17.4,50.4,30.0,5.2,6.8,21.4,9.2,19.0,8.6,10.4,4.0,-35.2,41.2,0.8024564994882293
m_0U6amu,2026-01-24,t_2RmaMX,Racing Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_0GrdJU,2026-01-28,t_2RmaMX,Racing Club,3.0,8.0,469.0,565.0,41.0,91.0,19.0,14.0,14.0,57.0,8.0,13.0,43.0,10.0,1.0,4.0,13.0,6.0,28.0,9.0,19.0,3.0,-43.0,37.0,0.8300884955752212
m_3ACZQ9,2026-02-02,t_2RmaMX,Racing Club,5.0,10.5,433.0,528.0,41.0,86.5,20.0,11.5,12.0,53.0,8.5,14.0,43.0,12.5,1.0,3.5,16.5,7.5,18.0,7.5,10.5,2.0,-41.0,35.5,0.8200757575757576
m_21nAGO,2026-02-07,t_2RmaMX,Racing Club,4.333333333333333,10.0,406.6666666666667,491.3333333333333,38.666666666666664,77.66666666666667,23.333333333333332,13.0,10.666666666666666,50.666666666666664,9.666666666666666,13.0,39.666666666666664,16.0,0.6666666666666666,3.0,15.0,6.666666666666667,14.333333333333334,5.666666666666667,8.666666666666666,3.0,-40.0,33.0,0.8276797829036635
m_3g6NsD,2026-02-14,t_2RmaMX,Racing Club,4.0,10.0,353.5,438.0,36.75,76.0,22.5,11.25,11.5,52.0,10.0,14.25,39.25,22.0,0.75,4.5,15.5,5.75,16.25,7.25,9.0,3.25,-40.5,33.5,0.8070776255707762
m_0WMvJY,2026-02-20,t_2RmaMX,Racing Club,4.2,9.4,343.8,427.6,33.6,70.6,19.8,11.8,11.8,53.0,11.8,16.6,40.6,25.8,1.4,5.6,16.0,6.8,15.0,6.4,8.6,3.2,-41.2,33.8,0.804022450888681
m_2ASJLP,2026-02-26,t_2RmaMX,Racing Club,4.0,8.8,302.8,384.4,29.6,64.2,19.6,11.2,12.8,53.0,13.6,17.2,42.4,31.8,1.6,5.4,17.2,7.2,14.4,6.4,8.0,2.6,-40.2,35.2,0.7877211238293444
m_1DDmUV,2026-03-04,t_2RmaMX,Racing Club,3.4,7.4,285.8,363.6,26.4,58.4,18.8,11.6,14.0,51.2,14.0,18.2,43.0,34.2,1.8,5.6,16.0,6.6,15.8,6.6,9.2,2.6,-37.2,36.4,0.786028602860286
