grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
DEF,matchup_tackles_ratio,1746,-0.035110380353898685,-0.043122817013532405,0.035110380353898685,0.043122817013532405
DEF,matchup_ratio_totalShotsOutsideBox,1746,-0.00883825689528504,0.04241806509551795,0.00883825689528504,0.04241806509551795
DEF,matchup_pelota_parada_faltas_cometidas_ratio,1725,-0.010457015575051453,-0.041643457358549955,0.010457015575051453,0.041643457358549955
DEF,matchup_tackles_diferencia,1746,-0.02562731446645155,-0.04080624447038158,0.02562731446645155,0.04080624447038158
DEF,matchup_diferencia_totalTackle,1746,-0.02562731446645155,-0.04080624447038158,0.02562731446645155,0.04080624447038158
DEF,matchup_ratio_dispossessed,1746,-0.006652447473935015,-0.0361788777616865,0.006652447473935015,0.0361788777616865
DEF,matchup_diferencia_dispossessed,1746,-0.00548605145250372,-0.03293482091791147,0.00548605145250372,0.03293482091791147
DEF,matchup_intercepciones_ratio,1746,-0.013688217016585404,-0.022430122810782,0.013688217016585404,0.022430122810782
DEF,matchup_ratio_interceptionWon,1746,-0.013688217016585404,-0.022430122810782,0.013688217016585404,0.022430122810782
DEF,matchup_ratio_shotsOffGoal,1739,0.010623019120015433,0.019199457550163775,0.010623019120015433,0.019199457550163775
DEF,matchup_intercepciones_diferencia,1746,0.0072805315416566915,-0.01873751623720179,0.0072805315416566915,0.01873751623720179
DEF,matchup_diferencia_interceptionWon,1746,0.0072805315416566915,-0.01873751623720179,0.0072805315416566915,0.01873751623720179
DEF,matchup_pelota_parada_faltas_ratio,1746,-0.010852719080373706,0.015732876910623927,0.010852719080373706,0.015732876910623927
DEF,matchup_diferencia_accurateCross,1746,-0.011533338349450932,-0.013247160393021398,0.011533338349450932,0.013247160393021398
DEF,matchup_ratio_accurateCross,1746,-0.03399418870646542,-0.012627319170118863,0.03399418870646542,0.012627319170118863
DEF,matchup_diferencia_shotsOffGoal,1746,0.006169340955032751,0.010993409634534039,0.006169340955032751,0.010993409634534039
DEF,matchup_ratio_goalkeeperSaves,1746,-0.004758426424329961,-0.009423372671949702,0.004758426424329961,0.009423372671949702
DEF,matchup_diferencia_goalkeeperSaves,1746,0.028345581939729945,-0.0036574027339179994,0.028345581939729945,0.0036574027339179994
DEL,matchup_ataque_xg_ratio,375,0.24817433027543848,0.2697056598720369,0.24817433027543848,0.2697056598720369
DEL,matchup_ratio_expectedGoals,375,0.24817433027543848,0.2697056598720369,0.24817433027543848,0.2697056598720369
DEL,matchup_ataque_xg_diferencia,375,0.2345858436815398,0.24503298213359012,0.2345858436815398,0.24503298213359012
DEL,matchup_diferencia_expectedGoals,375,0.2345858436815398,0.24503298213359012,0.2345858436815398,0.24503298213359012
DEL,matchup_ratio_expectedGoalsOnTarget,375,0.10512457302341252,0.21993088189905227,0.10512457302341252,0.21993088189905227
DEL,matchup_ataque_xgot_ratio,375,0.10512457302341252,0.21993088189905227,0.10512457302341252,0.21993088189905227
DEL,matchup_diferencia_expectedGoalsOnTarget,375,0.18043273323274722,0.1748251348493853,0.18043273323274722,0.1748251348493853
DEL,matchup_ataque_xgot_diferencia,375,0.18043273323274722,0.1748251348493853,0.18043273323274722,0.1748251348493853
DEL,matchup_ataque_tiros_arco_ratio,1081,0.08645539483165514,0.16356151130635938,0.08645539483165514,0.16356151130635938
DEL,matchup_ratio_shotsOnGoal,1081,0.08645539483165514,0.16356151130635938,0.08645539483165514,0.16356151130635938
DEL,matchup_ataque_tiros_arco_diferencia,1085,0.10832597822223006,0.15635841318488183,0.10832597822223006,0.15635841318488183
DEL,matchup_diferencia_shotsOnGoal,1085,0.10832597822223006,0.15635841318488183,0.10832597822223006,0.15635841318488183
DEL,matchup_pases_precisos_diferencia,1085,0.12263286741384934,0.15100858256868394,0.12263286741384934,0.15100858256868394
DEL,matchup_diferencia_accuratePasses,1085,0.12263286741384934,0.15100858256868394,0.12263286741384934,0.15100858256868394
DEL,matchup_ratio_bigChanceCreated,1049,0.07610057990331458,0.1494919943322104,0.07610057990331458,0.1494919943322104
